placekey,parent_placekey,location_name,top_category,latitude,longitude,street_address,city,region,postal_code,poi_cbg,total_visitors,rank
22b-222@62k-jcx-bkz,,Open Mri of New England,Offices of Physicians,41.914383,-71.397912,525 Broad St,Valley Falls,RI,02864,440070112005,175,2
225-222@62k-jcy-z2k,,Sabrinas Reptile Kingdom,Other Miscellaneous Store Retailers,41.910986,-71.395159,411 Broad St,Valley Falls,RI,02864,440070112005,154,3
zzz-222@62k-jcx-7h5,,Blackstone Memorial Park,Public Parks and Beaches,41.914825,-71.399431,Blackstone Memorial Park,Valley Falls,RI,02864,440070112005,117,4
zzw-222@62k-jcs-whq,,Sylvester Electronics,Electronics and Appliance Stores,41.91223,-71.395496,16 Dexter St,Valley Falls,RI,02864,440070112005,111,5
228-222@62k-jcx-5mk,,Ollie's Diner,Restaurants and Other Eating Places,41.923725,-71.399062,802 High St,Valley Falls,RI,02864,440070113011,345,1
222-222@62k-jcw-cyv,,Blackstone Bicycles,"Sporting Goods, Hobby, and Musical Instrument Stores",41.919592,-71.407412,391 Mendon Rd,Valley Falls,RI,02864,440070113011,327,2
22c-222@62k-jcx-4vz,,Gulf Oil,Gasoline Stations,41.924975,-71.399516,1178 High St,Valley Falls,RI,02864,440070113011,133,3
228-222@62k-jcs-qcq,,High St Market,Grocery Stores,41.92003,-71.397107,732 High St,Valley Falls,RI,02864,440070113011,113,4
226-222@62k-jcw-cyv,,J Gray's Family Tavern,Restaurants and Other Eating Places,41.919919,-71.407313,405 Mendon Rd,Valley Falls,RI,02864,440070113011,76,5
zzw-222@62k-jcx-975,,Stop & Shop Plaza,Shopping Center,41.913027,-71.404545,8 Mendon Rd,Cumberland,RI,02864,440070113012,3121,1
222-224@62k-jcw-k4v,zzw-222@62k-jcx-975,Stop & Shop,Grocery Stores,41.913221,-71.405854,70 Mendon Rd,Cumberland,RI,02864,440070113012,1800,2
222-222@62k-jcx-8gk,zzw-222@62k-jcx-975,McDonald's,Restaurants and Other Eating Places,41.913796,-71.40454,100 Mendon Rd,Cumberland,RI,02864,440070113012,1279,3
222-222@62k-jcx-99f,zzw-222@62k-jcx-975,Dollar Tree,"General Merchandise Stores, including Warehouse Clubs and Supercenters",41.912012,-71.404288,8 Mendon Rd,Cumberland,RI,02864,440070113012,996,4
225-222@62k-j9x-bff,,Davenport's Restaurant,Restaurants and Other Eating Places,41.929624,-71.422628,1070 Mendon Rd,Cumberland,RI,02864,440070113012,784,5
222-222@62k-jcj-4y9,,Pop's Liquors,"Beer, Wine, and Liquor Stores",41.945575,-71.404196,2080 Diamond Hill Rd,Cumberland,RI,02864,440070113013,676,1
222-222@62k-jd4-wkz,,Cumberland Public Library,Other Information Services,41.934293,-71.404116,1464 Diamond Hill Rd,Cumberland,RI,02864,440070113013,433,2
223-222@62k-jd4-9j9,,La Familia,Restaurants and Other Eating Places,41.935798,-71.399898,1666 Diamond Hill Rd,Cumberland,RI,02864,440070113013,396,3
zzw-222@62k-jd4-tsq,,Garvin Memorial,Elementary and Secondary Schools,41.928925,-71.401514,1364 Diamond Hill Rd,Cumberland,RI,02864,440070113013,284,4
zzw-223@62k-jd4-tsq,zzw-222@62k-jd4-tsq,Garvin Alphabest,Child Day Care Services,41.92895,-71.401468,1364 Diamond Hill Rd,Cumberland,RI,02864,440070113013,236,5
225-222@62k-jd5-f9f,,Dave's Marketplace,Grocery Stores,41.94529,-71.40216,2077 Diamond Hill Rd,Valley Falls,RI,02864,440070113021,1464,1
zzw-222@62k-jcj-4y9,,Shell Oil,Gasoline Stations,41.945997,-71.403502,2095 Diamond Hill Rd,Valley Falls,RI,02864,440070113021,1421,2
zzw-222@62k-jd5-dsq,,Dunkin',Restaurants and Other Eating Places,41.944914,-71.403024,2077 Diamond Hill Rd,Valley Falls,RI,02864,440070113021,1419,3
zzw-223@62k-jcj-4y9,zzw-222@62k-jcj-4y9,Marylou's Coffe,Restaurants and Other Eating Places,41.946089,-71.403445,2095 Diamond Hill Rd,Valley Falls,RI,02864,440070113021,1118,4
223-228@62k-jd5-f9f,,Yoga At KSR Karate,Other Amusement and Recreation Industries,41.945754,-71.402708,2081 Diamond Hill Rd,Valley Falls,RI,02864,440070113021,633,5
229-222@62k-jcx-5mk,,Josie's Ice Cream,Restaurants and Other Eating Places,41.924111,-71.398526,797 High St,Valley Falls,RI,02864,440070113022,489,1
222-222@62k-jcx-4vz,,Golden Palace Restaurant,Restaurants and Other Eating Places,41.925033,-71.39897,1165 High St,Valley Falls,RI,02864,440070113022,111,2
222-222@62k-jd5-6zf,,LKQ,Miscellaneous Durable Goods Merchant Wholesalers,41.929905,-71.3825,290 Curran Rd,Valley Falls,RI,02864,440070113023,51,1
zzy-222@62k-jcs-bp9,,Saint Basil the Great Cemetery,Death Care Services,41.917555,-71.38508,Curran Road,Valley Falls,RI,02864,440070113023,41,2
223-222@62k-jcf-guv,,Blackstone Valley Church Of Christ,Religious Organizations,41.94674,-71.390467,141 Bear Hill Rd,Valley Falls,RI,02864,440070113023,32,3
zzy-222@62k-jcs-fj9,,Mount Calvary Cemetery,Death Care Services,41.919174,-71.384675,Curran Road,Valley Falls,RI,02864,440070113023,26,4
228-222@62k-jcd-4jv,,The Bathworks Company,Home Furnishings Stores,41.976532,-71.384377,42 Rosewood Ln,Cumberland,RI,02864,440070114011,25,1
222-222@62k-jcd-9zz,,Diamond Hill Marketing LLC,"Advertising, Public Relations, and Related Services",41.96759,-71.384001,22 Ryder Ln,Cumberland,RI,02864,440070114011,21,2
224-222@62k-jcg-4d9,,Fisher Appraisal Services,Offices of Real Estate Agents and Brokers,41.966566,-71.384005,4 Woodcrest Dr,Cumberland,RI,02864,440070114011,,3
223-222@62k-jcj-59f,,CVS,Health and Personal Care Stores,41.946791,-71.402944,2125 Diamond Hill Rd,Cumberland,RI,02864,440070114012,837,1
zzw-222@62k-jcf-dqf,,Four Corners Ymca Early Learning Center,Elementary and Secondary Schools,41.948971,-71.390365,160 Bear Hill Rd,Cumberland,RI,02864,440070114012,138,2
223-222@62k-j9x-6p9,,Compassionate Care Veterinary Clinic,"Other Professional, Scientific, and Technical Services",41.938548,-71.430065,1509 Mendon Rd,Cumberland,RI,02864,440070114012,91,3
223-223@62k-j9x-6p9,,Linda Farrington DVM,"Other Professional, Scientific, and Technical Services",41.938545,-71.430094,1509 Mendon Rd,Cumberland,RI,02864,440070114012,53,4
228-222@62k-jcj-s89,,Grandma's Library Little Free Library Charter 34034,Other Information Services,41.949151,-71.397591,56 Crestwood Ct,Cumberland,RI,02864,440070114012,46,5
224-225@62k-jcj-whq,,Pea Poddery,"Office Supplies, Stationery, and Gift Stores",41.954183,-71.40209,2364 Diamond Hill Rd,Cumberland,RI,02864,440070114013,167,1
zzw-222@62k-jcj-8jv,,Central Trail Acquistion,Public Parks and Beaches,41.957355,-71.424786,Central Trail Acquistion,Cumberland,RI,02864,440070114013,148,2
zzw-223@62k-jcj-9xq,,Lippit Estates Conservation Area,Public Parks and Beaches,41.961859,-71.420228,Central Trail Acquistion,Cumberland,RI,02864,440070114013,109,3
224-222@62k-jcj-wff,,A New Day Yoga,Other Amusement and Recreation Industries,41.955089,-71.401542,2374 Diamond Hill Rd,Cumberland,RI,02864,440070114013,40,4
zzw-222@62k-jcj-bkz,,Blackstone Valley Dog Walking LLC,Other Personal Services,41.959352,-71.418237,276 Leigh Rd,Cumberland,RI,02864,440070114013,26,5
223-222@62k-jcj-rzf,,Ravenous Brewing Company,Beverage Manufacturing,41.953546,-71.401044,10 Industrial Rd,Cumberland,RI,02864,440070114014,234,1
zzw-225@62k-jcj-w8v,,Olympia Gymnastics Center,Other Amusement and Recreation Industries,41.95406,-71.39565,70 Industrial Rd,Cumberland,RI,02864,440070114014,187,2
zzz-222@62k-jcc-kvf,,Franklin Farm,Public Parks and Beaches,41.966644,-71.396483,Franklin Farm,Cumberland,RI,02864,440070114014,168,3
zzw-222@62k-jcc-h3q,,Community School,Elementary and Secondary Schools,41.976722,-71.398794,15 Arnold Mills Rd,Cumberland,RI,02864,440070114014,139,4
zzw-222@62k-jcj-w8v,,Gems Gymnastics,Other Amusement and Recreation Industries,41.954068,-71.395666,70 Industrial Rd,Cumberland,RI,02864,440070114014,138,5
zzz-222@62k-j9w-rx5,,Tucker Field,Other Amusement and Recreation Industries,41.964929,-71.442815,Tucker Field,Cumberland,RI,02864,440070114015,1190,1
zzw-222@62k-j9w-pjv,,Sher Le Mon Swim Club,Spectator Sports,41.964112,-71.444523,2701 Mendon Rd,Cumberland,RI,02864,440070114015,1012,2
zzz-222@62k-jch-9s5,,Long Brook,Public Parks and Beaches,41.968304,-71.411695,Long Brook,Cumberland,RI,02864,440070114015,625,3
222-222@62k-j9x-hwk,,Burger King,Restaurants and Other Eating Places,41.942535,-71.434283,1715 Mendon Rd,Cumberland,RI,02864,440070114015,566,4
222-222@62k-jcc-wp9,,Phantom Farms,Specialty Food Stores,41.969074,-71.404204,2920 Diamond Hill Rd,Cumberland,RI,02864,440070114015,371,5
222-222@62k-nzg-6x5,,The Ice Cream Machine,Restaurants and Other Eating Places,42.002336,-71.419872,4288 Diamond Hill Rd,Cumberland,RI,02864,440070114021,1926,1
zzw-222@62k-jcq-fcq,,Diamond Hill Park,Public Parks and Beaches,41.999857,-71.413792,Diamond Hill Park,Cumberland,RI,02864,440070114021,1306,2
223-224@62k-jdf-btv,,Mobil,Gasoline Stations,42.013442,-71.458501,3 Pine Swamp Rd,Cumberland,RI,02864,440070114021,281,3
222-222@62k-nzg-td9,,Mercymount Country Day School,Elementary and Secondary Schools,42.007488,-71.414307,35 Wrentham Rd,Cumberland,RI,02864,440070114021,149,4
zzz-222@62k-jdf-7t9,,Gainsborough Commons,Public Parks and Beaches,42.00791,-71.455588,Gainsborough Commons,Cumberland,RI,02864,440070114021,82,5
zzz-222@62k-jdh-bhq,,Sneech Pond,Public Parks and Beaches,41.984773,-71.453782,Sneech Pond,Cumberland Hill,RI,02864,440070114022,556,1
zzz-222@62k-jd9-hdv,,Sneech Brook,Public Parks and Beaches,41.977157,-71.443863,Sneech Brook,Cumberland Hill,RI,02864,440070114022,314,2
223-222@62k-jd9-x89,,The Pilates Point Studio,Other Amusement and Recreation Industries,41.978162,-71.459844,3415 Mendon Rd,Cumberland Hill,RI,02864,440070114022,261,3
224-226@62k-jd8-vxq,,Under the Willow Bakery,Bakeries and Tortilla Manufacturing,41.977705,-71.459385,3383 Mendon Rd,Cumberland Hill,RI,02864,440070114022,261,4
zzz-222@62k-jcp-w49,,Schofield Farm,Public Parks and Beaches,41.984143,-71.417135,Schofield Farm,Cumberland,RI,02864,440070114022,260,5
222-222@62k-jd7-fs5,,Dunkin',Restaurants and Other Eating Places,41.982174,-71.469323,3781 Mendon Rd,Cumberland Hill,RI,02864,440070114031,770,1
zzw-222@62k-jd7-jgk,,Dollar Tree,"General Merchandise Stores, including Warehouse Clubs and Supercenters",41.98353,-71.467375,3751 Mendon Rd,Cumberland Hill,RI,02864,440070114031,683,2
222-222@62k-jd9-v4v,,Chucky's Creamery,Restaurants and Other Eating Places,41.980669,-71.45972,48 W Wrentham Rd,Cumberland Hill,RI,02864,440070114031,307,3
222-222@62k-jd7-td9,,Modern Bistro,Restaurants and Other Eating Places,41.985207,-71.477783,4077 Mendon Rd,Cumberland Hill,RI,02864,440070114031,174,4
zzw-222@62k-jd7-fcq,,With Heart and Soul,Clothing Stores,41.983561,-71.46775,3751 Mendon Rd,Cumberland Hill,RI,02864,440070114031,82,5
224-224@62k-jd7-tjv,,Shell Oil,Gasoline Stations,41.985196,-71.479218,4120 Mendon Rd,Cumberland Hill,RI,02864,440070114032,1144,1
zzz-222@62k-jd9-5xq,,Epheta House,Public Parks and Beaches,41.973929,-71.469909,Epheta House,Cumberland Hill,RI,02864,440070114032,445,2
224-222@62k-jd8-vxq,,Domino's Pizza,Restaurants and Other Eating Places,41.977232,-71.459501,3383 Mendon Rd,Cumberland Hill,RI,02864,440070114032,380,3
222-225@62k-jd8-vxq,,Cumberland Farms,Gasoline Stations,41.977316,-71.459908,3400 Mendon Rd,Cumberland Hill,RI,02864,440070114032,364,4
zzw-222@62k-jd9-wx5,,Smokers Haven,Other Miscellaneous Store Retailers,41.977684,-71.460399,3450 Mendon Rd,Cumberland Hill,RI,02864,440070114032,334,5
226-222@62k-jd8-vfz,,Poppy's Family Restaurant,Restaurants and Other Eating Places,41.976682,-71.458843,3344 Mendon Rd,Cumberland Hill,RI,02864,440070114033,570,1
227-222@62k-jd8-vvf,,Hanuschak Insurance Agency,"Agencies, Brokerages, and Other Insurance Related Activities",41.975707,-71.45784,3288 Mendon Rd,Cumberland Hill,RI,02864,440070114033,268,2
zzz-222@62k-jd9-b6k,,Cumberland Hill Conservation Area,Public Parks and Beaches,41.966376,-71.462192,Cumberland Hill Conservation Area,Cumberland Hill,RI,02864,440070114033,234,3
zzw-222@62k-jd8-vpv,,John J Mclaughlin Cumberland,Elementary and Secondary Schools,41.975426,-71.459621,205 Manville Hill Rd,Cumberland Hill,RI,02864,440070114033,176,4
zzw-223@62k-jd8-vpv,zzw-222@62k-jd8-vpv,Cumberland Hill Alphabest,Child Day Care Services,41.975365,-71.45941,205 Manville Hill Rd,Cumberland Hill,RI,02864,440070114033,139,5
zzw-228@62k-j9x-j35,,Gulf Oil,Gasoline Stations,41.942941,-71.435555,1754 Mendon Rd,Cumberland,RI,02864,440070114034,2431,1
225-228@62k-j9v-vvf,,Cumberland Plaza,Shopping Center,41.949816,-71.441807,2000 Mendon Rd,Cumberland Hill,RI,02864,440070114034,2330,2
225-222@62k-j9v-rzf,zzw-228@62k-j9x-j35,McDonald's,Restaurants and Other Eating Places,41.943522,-71.436127,1754 Mendon Rd,Cumberland,RI,02864,440070114034,1327,3
zzw-227@62k-j9v-pn5,,Spinworks,Other Amusement and Recreation Industries,41.958048,-71.443433,2370 Mendon Rd,Cumberland Hill,RI,02864,440070114034,1159,4
225-224@62k-j9v-vvf,225-228@62k-j9v-vvf,Seabra Food,Grocery Stores,41.949585,-71.442044,2000 Mendon Rd,Cumberland Hill,RI,02864,440070114034,1045,5
223-222@62k-j9p-sh5,,Kirkbrae Country Club,Other Amusement and Recreation Industries,41.946895,-71.457163,197 Old River Rd,Lincoln,RI,02865,440070115001,1192,1
222-222@62k-jbs-z2k,,Dunkin',Restaurants and Other Eating Places,41.951682,-71.486453,1319 Eddie Dowling Hwy,Lincoln,RI,02865,440070115001,944,2
zzy-222@62k-j9p-v2k,223-222@62k-j9p-sh5,Old River Cemetery,Death Care Services,41.946112,-71.462234,Old River Road,Lincoln,RI,02865,440070115001,586,3
zzw-222@62k-j9p-nqz,,Lincoln Senior High School,Elementary and Secondary Schools,41.936555,-71.450559,135 Old River Rd,Lincoln,RI,02865,440070115001,578,4
223-224@62k-j9r-psq,,Washington Hill Liquors,"Beer, Wine, and Liquor Stores",41.935778,-71.481879,616 George Washington Hwy,Lincoln,RI,02865,440070115001,437,5
223-222@62k-jdd-qmk,,The Coffee Cubby,Restaurants and Other Eating Places,41.968337,-71.476736,390 Old River Rd,Manville,RI,02838,440070115002,269,1
zzz-222@62k-jdd-rkz,,Manville Park,Public Parks and Beaches,41.970291,-71.471666,Manville Park,Manville,RI,02838,440070115002,146,2
zzz-222@62k-jd9-bp9,,Main Street Manville,Public Parks and Beaches,41.969103,-71.471462,Main Street Manville,Manville,RI,02838,440070115002,143,3
222-222@62k-jdd-rx5,,On Track Fitness,Other Amusement and Recreation Industries,41.970409,-71.470431,2 Main Street Manville,Manville,RI,02838,440070115002,129,4
zzw-222@62k-j9z-t35,zzz-222@62k-j9z-t35,Whale Rock Lighthouse,Public Parks and Beaches,41.966543,-71.476152,Narragansett Bay,Manville,RI,02838,440070115002,83,5
zzz-222@62k-j9z-t35,,Manville Memorial Park,Public Parks and Beaches,41.966483,-71.476588,Manville Memorial Park,Manville,RI,02838,440070115003,235,1
zzz-222@62k-j9z-kvf,,Albion Field,Other Amusement and Recreation Industries,41.95259,-71.458782,Albion Field,Lincoln,RI,02865,440070115003,184,2
222-222@62k-jdc-zmk,,Holiday Retirement Home Inc,Nursing Care Facilities (Skilled Nursing Facilities),41.965428,-71.480825,30 Sayles Hill Rd,Manville,RI,02838,440070115003,144,3
zzw-222@62k-j9y-pd9,,Handy Pond Conservation Area,Public Parks and Beaches,41.957901,-71.476082,Handy Pond Conservation Area,Lincoln,RI,02865,440070115003,120,4
zzw-222@62k-j9z-f9f,,Northern Lincoln Elem,Elementary and Secondary Schools,41.963168,-71.467886,315 New River Rd,Manville,RI,02838,440070115003,91,5
22b-223@62k-jdd-rp9,,Early Bird,Restaurants and Other Eating Places,41.970913,-71.47396,29 Winter St,Manville,RI,02838,440070115004,195,1
227-222@62k-jdd-r49,,Manville Palace Pizza,Restaurants and Other Eating Places,41.972492,-71.475721,141 Railroad St,Manville,RI,02838,440070115004,131,2
22b-222@62k-jdd-pd9,,Ernie's Auto Repair,Automotive Repair and Maintenance,41.969525,-71.474503,90 Winter St,Manville,RI,02838,440070115004,130,3
222-222@62k-jdd-nnq,,Ultimate Sports Massage Therapy,Offices of Other Health Practitioners,41.970168,-71.474456,65 Winter St,Manville,RI,02838,440070115004,115,4
227-222@62k-jdd-skf,,Creative Impressions by Jeanne's,Personal Care Services,41.973088,-71.477292,188 Railroad St,Manville,RI,02838,440070115004,83,5
zzz-222@62k-j9r-bx5,,Town Hall Park,Public Parks and Beaches,41.928789,-71.444835,Town Hall Park,Lincoln,RI,02865,440070116001,326,1
zzz-222@62k-j9x-q4v,,Mcnulty,Public Parks and Beaches,41.934281,-71.432075,McNulty,Lincoln,RI,02865,440070116001,94,2
zzz-222@62k-j9x-qpv,,Lower River Road,Public Parks and Beaches,41.929925,-71.432559,Lower River Road,Lincoln,RI,02865,440070116001,80,3
zzy-222@62k-j9x-n3q,,Joshua Turner Lot,Death Care Services,41.927114,-71.434145,Martins Way,Lincoln,RI,02865,440070116001,44,4
zzy-223@62k-j9n-nyv,,Jenckes Manton Lot,Death Care Services,41.934446,-71.460381,George Washington Highway,Lincoln,RI,02865,440070116001,42,5
zzw-22g@62k-jb4-pjv,,Twin River Casino Hotel,Gambling Industries,41.888064,-71.449291,100 Twin River Rd,Lincoln,RI,02865,440070116002,6224,1
zzw-22h@62k-jb4-pjv,zzw-22g@62k-jb4-pjv,Subway,Restaurants and Other Eating Places,41.888404,-71.449053,100 Twin River Rd,Lincoln,RI,02865,440070116002,2268,2
zzw-22b@62k-jb4-pjv,zzw-22g@62k-jb4-pjv,Sbarro,Restaurants and Other Eating Places,41.888015,-71.448653,100 Twin River Rd Fl 1,Lincoln,RI,02865,440070116002,807,3
zzy-222@62k-jb4-pjv,zzw-22g@62k-jb4-pjv,Johnny Rockets,Restaurants and Other Eating Places,41.887901,-71.448946,1600 Louisquisset Pike,Lincoln,RI,02865,440070116002,658,4
222-222@62k-jb4-py9,zzw-22g@62k-jb4-pjv,Wicked Good Bar And Grill,Restaurants and Other Eating Places,41.887586,-71.447886,100 Twin River Rd,Lincoln,RI,02865,440070116002,644,5
222-222@62k-jb9-zxq,,Lodge Pub & Eatery,Drinking Places (Alcoholic Beverages),41.905112,-71.44082,40 Breakneck Hill Rd,Lincoln,RI,02865,440070116003,310,1
223-222@62k-jbf-7yv,,Keller Williams,Offices of Real Estate Agents and Brokers,41.903738,-71.446932,14 Breakneck Hill Rd Ste 101,Lincoln,RI,02865,440070116003,163,2
zzw-222@62k-j9q-qzz,,Lime Rock Conklin,Public Parks and Beaches,41.914442,-71.447331,Lime Rock Conklin,Lincoln,RI,02865,440070116003,124,3
zzw-222@62k-jbf-c89,,Child Development Center At Maccol,Child Day Care Services,41.903794,-71.443929,26 Breakneck Hill Rd,Lincoln,RI,02865,440070116003,112,4
222-222@62k-jbf-c89,,YMCA,Individual and Family Services,41.903784,-71.443857,32 Breakneck Hill Rd,Lincoln,RI,02865,440070116003,85,5
zzw-224@62k-j9s-brk,,Lincoln Commons,Shopping Center,41.93782,-71.477259,622 George Washington Hwy,Lincoln,RI,02865,440070116004,13364,1
zzw-222@62k-j9s-bx5,zzw-224@62k-j9s-brk,Target,Department Stores,41.938228,-71.478452,620 George Washington Hwy,Lincoln,RI,02865,440070116004,4477,2
zzw-223@62k-j9s-bp9,zzw-224@62k-j9s-brk,CW Lanes & Games,Other Amusement and Recreation Industries,41.938454,-71.477683,622 George Washington Hwy,Lincoln,RI,02865,440070116004,2582,3
zzw-224@62k-j9s-mc5,zzw-224@62k-j9s-brk,XGolf Lincoln,Drinking Places (Alcoholic Beverages),41.937356,-71.475194,622 George Washington Hwy Unit 1,Lincoln,RI,02865,440070116004,1911,4
zzw-226@62k-j9s-brk,zzw-224@62k-j9s-brk,Five Below,"General Merchandise Stores, including Warehouse Clubs and Supercenters",41.937805,-71.47644,620 George Washington Hwy,Lincoln,RI,02865,440070116004,1903,5
